_id,abilities,collect_from,collection,collection_geoloc,company,deliver_by,delivery,delivery_geoloc,id,info,inputItemEventDate,item_name,job_id,list_of_vehicle_type,load_size,maxDate,minDate,nb_of_items_on_job,nb_of_vehicles,order_no,platform,platformKey,requested_by,scenarioKey,task_info,vessel,vesselArrivalEventDate,vesselArrivalEventId,vesselDepartureEventDate,vesselDepartureEventId,vesselLoadEventDate,vesselLoadEventId,vesselUnloadEventDate,vesselUnloadEventId,startLocId,endLocId,isOutbound,vesselId,isOnSpotVessel
ObjectId(59cd27183ad3963c706ef73e),,Thu Oct 06 2016 08:00:00 GMT+0100 (GMT),"Conserve, Hillview Road, East Tullos","-2.087892399999987,57.12535159999999",Shell,Thu Oct 06 2016 16:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",2147481986,Not required went on Three Trucks,,FTB104 - HWB,1006195,Artic,0.041666666666666664,2017-10-28T05:00:00.000Z,2017-10-25T07:09:01.000Z,24,4,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,"For the Regalia, Haewene Brim, Curlew, Brent Alpha, Brent Bravo, Brent Charlie, Shearwater",cDvLHcvkkpwq652YW,2017-10-28T04:18:01.000Z,59cd26ff3ad3963c706ef369,2017-10-25T07:54:01.000Z,59cd26ff3ad3963c706ef362,2017-10-25T07:09:01.000Z,59cd26ff3ad3963c706ef35d,2017-10-28T05:00:00.000Z,59cd26ff3ad3963c706ef36e,202,1,false,51,true
ObjectId(59cd27183ad3963c706ef73f),,Thu Oct 06 2016 08:00:00 GMT+0100 (GMT),"Conserve, Hillview Road, East Tullos","-2.087892399999987,57.12535159999999",Shell,Thu Oct 06 2016 16:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",2147481987,Not required went on Three Trucks,,MP107 - SW,1006195,Artic,0.041666666666666664,2017-10-28T05:00:00.000Z,2017-10-25T07:09:01.000Z,24,4,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,"For the Regalia, Haewene Brim, Curlew, Brent Alpha, Brent Bravo, Brent Charlie, Shearwater",cDvLHcvkkpwq652YW,2017-10-28T04:18:01.000Z,59cd26ff3ad3963c706ef369,2017-10-25T07:54:01.000Z,59cd26ff3ad3963c706ef362,2017-10-25T07:09:01.000Z,59cd26ff3ad3963c706ef35d,2017-10-28T05:00:00.000Z,59cd26ff3ad3963c706ef36e,202,1,false,51,true
ObjectId(59cd27183ad3963c706ef740),,Thu Oct 06 2016 08:00:00 GMT+0100 (GMT),"Conserve, Hillview Road, East Tullos","-2.087892399999987,57.12535159999999",Shell,Thu Oct 06 2016 16:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",2147481991,Not required went on Three Trucks,,WOT525 - HWB,1006195,Artic,0.041666666666666664,2017-10-28T05:00:00.000Z,2017-10-25T07:09:01.000Z,24,4,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,"For the Regalia, Haewene Brim, Curlew, Brent Alpha, Brent Bravo, Brent Charlie, Shearwater",cDvLHcvkkpwq652YW,2017-10-28T04:18:01.000Z,59cd26ff3ad3963c706ef369,2017-10-25T07:54:01.000Z,59cd26ff3ad3963c706ef362,2017-10-25T07:09:01.000Z,59cd26ff3ad3963c706ef35d,2017-10-28T05:00:00.000Z,59cd26ff3ad3963c706ef36e,202,1,false,51,true
ObjectId(59cd27183ad3963c706ef741),,Thu Oct 06 2016 08:00:00 GMT+0100 (GMT),"Conserve, Hillview Road, East Tullos","-2.087892399999987,57.12535159999999",Shell,Thu Oct 06 2016 16:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",2147481993,Not required went on Three Trucks,,MP142 - Brent B,1006195,Artic,0.041666666666666664,2017-10-28T05:00:00.000Z,2017-10-25T07:09:01.000Z,24,4,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,"For the Regalia, Haewene Brim, Curlew, Brent Alpha, Brent Bravo, Brent Charlie, Shearwater",cDvLHcvkkpwq652YW,2017-10-28T04:18:01.000Z,59cd26ff3ad3963c706ef369,2017-10-25T07:54:01.000Z,59cd26ff3ad3963c706ef362,2017-10-25T07:09:01.000Z,59cd26ff3ad3963c706ef35d,2017-10-28T05:00:00.000Z,59cd26ff3ad3963c706ef36e,202,1,false,51,true
ObjectId(59cd27183ad3963c706ef742),,Thu Oct 06 2016 08:00:00 GMT+0100 (GMT),"Conserve, Hillview Road, East Tullos","-2.087892399999987,57.12535159999999",Shell,Thu Oct 06 2016 16:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",2147481994,Not required went on Three Trucks,,MP121 - Brent A,1006195,Artic,0.041666666666666664,2017-10-28T05:00:00.000Z,2017-10-25T07:09:01.000Z,24,4,Shipping,CLAIR,xt32NdT6EBNHoKdJp,,4cus6wt5ojQmn5G3Y,"For the Regalia, Haewene Brim, Curlew, Brent Alpha, Brent Bravo, Brent Charlie, Shearwater",cDvLHcvkkpwq652YW,2017-10-28T04:18:01.000Z,59cd26ff3ad3963c706ef369,2017-10-25T07:54:01.000Z,59cd26ff3ad3963c706ef362,2017-10-25T07:09:01.000Z,59cd26ff3ad3963c706ef35d,2017-10-28T05:00:00.000Z,59cd26ff3ad3963c706ef36e,202,1,false,51,true
ObjectId(59cd27183ad3963c706ef743),,Fri Oct 07 2016 09:00:00 GMT+0100 (GMT),"Coates Rentair, Dyce Avenue, Dyce","-2.13533878326416,57.15116955971737",BP,Fri Oct 07 2016 12:00:00 GMT+0100 (GMT),ASCO R&R Albert Quay,"-2.0807933807373047,57.14080343154772",2147481996,,,1 x Pallet,1006281,Transit,1,2017-10-28T05:00:00.000Z,2017-10-25T07:09:01.000Z,1,1,Shipping,CLAIR,xt32NdT6EBNHoKdJp,George Mess,4cus6wt5ojQmn5G3Y,George Mess,cDvLHcvkkpwq652YW,2017-10-28T04:18:01.000Z,59cd26ff3ad3963c706ef369,2017-10-25T07:54:01.000Z,59cd26ff3ad3963c706ef362,2017-10-25T07:09:01.000Z,59cd26ff3ad3963c706ef35d,2017-10-28T05:00:00.000Z,59cd26ff3ad3963c706ef36e,202,1,false,51,true
ObjectId(59cd27183ad3963c706ef744),,Mon Oct 03 2016 14:00:00 GMT+0100 (GMT),"Sparrows, Canteen Yard Bridge of Don","-2.0939263999999866,57.19625740000001",BP,Mon Oct 03 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147481897,,,1 x 15' Cradle (TWC04),1005810,Artic,0.14285714285714285,2017-10-26T08:03:51.000Z,2017-10-25T07:46:54.000Z,7,1,Shipping,MONAN,8GyYDyJapiGF2Wo9d,Emma Keir,4cus6wt5ojQmn5G3Y,Manifest No. 22570,wTtqNNwWJe3o9ALr8,2017-10-26T08:03:51.000Z,59cd26ff3ad3963c706ef3aa,2017-10-25T07:56:54.000Z,59cd26ff3ad3963c706ef3a6,2017-10-25T07:46:54.000Z,59cd26ff3ad3963c706ef3a2,2017-10-26T08:03:51.000Z,59cd26ff3ad3963c706ef3ae,205,1,false,5,true
ObjectId(59cd27183ad3963c706ef745),,Mon Oct 03 2016 14:00:00 GMT+0100 (GMT),"Sparrows, Canteen Yard Bridge of Don","-2.0939263999999866,57.19625740000001",BP,Mon Oct 03 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147481898,,,1 x 2T TW (STW044),1005810,Artic,0.14285714285714285,2017-10-26T08:03:51.000Z,2017-10-25T07:46:54.000Z,7,1,Shipping,MONAN,8GyYDyJapiGF2Wo9d,Emma Keir,4cus6wt5ojQmn5G3Y,Manifest No. 22570,wTtqNNwWJe3o9ALr8,2017-10-26T08:03:51.000Z,59cd26ff3ad3963c706ef3aa,2017-10-25T07:56:54.000Z,59cd26ff3ad3963c706ef3a6,2017-10-25T07:46:54.000Z,59cd26ff3ad3963c706ef3a2,2017-10-26T08:03:51.000Z,59cd26ff3ad3963c706ef3ae,205,1,false,5,true
ObjectId(59cd27183ad3963c706ef746),,Mon Sep 26 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Mon Sep 26 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147482006,,,BC - 10' Cont (40579),1004991,Artic,0.1111111111111111,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,9,3,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef747),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Sep 26 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Mon Sep 26 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147482007,,,20' HH (20449D),1004991,Artic,0.1111111111111111,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,9,3,,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef748),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Sep 26 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Mon Sep 26 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147482011,,,BC - 20' H/H (20440D),1004991,Artic,0.1111111111111111,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,9,3,,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef749),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Sep 26 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Mon Sep 26 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147482016,,,20' HH (20449D),1004991,Artic,0.1111111111111111,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,9,3,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef74a),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Sep 26 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Mon Sep 26 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147482017,,,BC - 25' Pipe Carrier (70239),1004991,Artic,0.1111111111111111,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,9,3,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef74b),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Sep 26 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Mon Sep 26 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147482018,,,BA - 10' Cont (40493),1004991,Artic,0.1111111111111111,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,9,3,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef74c),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Sep 26 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Mon Sep 26 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147482023,,,,1004991,Artic,0.1111111111111111,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,9,3,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef74d),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Sep 26 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Mon Sep 26 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147482024,,,BC - 10' Cont (40579),1004991,Artic,0.1111111111111111,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,9,3,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef74e),,Fri Sep 30 2016 10:00:00 GMT+0100 (GMT),"Schlumberger Dowell, Enterprise Drive, Westhill","-2.283096300000011,57.1495633",BP,Fri Sep 30 2016 19:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147482033,,,Mini,1005345,Artic,0.058823529411764705,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,17,3,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Paul Strachan,4cus6wt5ojQmn5G3Y,Nick Gray 766324,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef74f),,Fri Sep 30 2016 10:00:00 GMT+0100 (GMT),"Drill Quip, Stoneywood Park, Dyce","-2.1796613999999863,57.1956724",BP,Fri Sep 30 2016 19:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147482039,,,60' Basket BMB6015,1005349,Extender,0.5,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,2,2,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Paul Strachan,4cus6wt5ojQmn5G3Y,John Forbes,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef750),,Fri Sep 30 2016 10:00:00 GMT+0100 (GMT),"Drill Quip, Stoneywood Park, Dyce","-2.1796613999999863,57.1956724",BP,Fri Sep 30 2016 19:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147482040,,,60' Basket BMB6014,1005349,Extender,0.5,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,2,2,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Paul Strachan,4cus6wt5ojQmn5G3Y,John Forbes,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef751),,Fri Sep 30 2016 10:00:00 GMT+0100 (GMT),"Drill Quip, Stoneywood Park, Dyce","-2.1796613999999863,57.1956724",BP,Fri Sep 30 2016 19:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147482046,,,20' Cont GCA545 - 20Tonne,1005348,Artic,0.2,2017-10-28T13:50:00.000Z,2017-10-25T08:10:00.000Z,5,5,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Paul Strachan,4cus6wt5ojQmn5G3Y,John Forbes,w2Kzu35Ak8qtgcXA5,2017-10-28T06:18:48.000Z,59cd26ff3ad3963c706ef380,2017-10-25T09:10:00.000Z,59cd26ff3ad3963c706ef377,2017-10-25T08:10:00.000Z,59cd26ff3ad3963c706ef371,2017-10-28T13:50:00.000Z,59cd26ff3ad3963c706ef386,38,1,false,68,true
ObjectId(59cd27183ad3963c706ef752),COR # MISC # GAS # SOL # OX # LIQ # INF,Mon Sep 26 2016 16:00:00 GMT+0100 (GMT),"Archer, Main Rd,Blackburn","-2.128300666809082,57.150849481304334",Shell,Mon Sep 26 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147482022,,,BC - Mini (61345),1004991,Artic,0.1111111111111111,2017-10-28T15:55:00.000Z,2017-10-25T09:30:00.000Z,9,3,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping 470937,4cus6wt5ojQmn5G3Y,Brent Alpha & Brent Charlie - John McGowan,4FjpnJkvKNNTz4G4y,2017-10-27T02:34:42.000Z,59cd26ff3ad3963c706ef398,2017-10-25T09:50:00.000Z,59cd26ff3ad3963c706ef38f,2017-10-25T09:30:00.000Z,59cd26ff3ad3963c706ef389,2017-10-28T15:55:00.000Z,59cd26ff3ad3963c706ef39e,38,1,false,20,true
ObjectId(59cd27183ad3963c706ef753),COR # MISC # GAS # SOL # OX # LIQ # INF,Tue Sep 27 2016 08:00:00 GMT+0100 (GMT),"CEVA, Birchmoss Ind Est, Echt","-2.4214982986450195,57.11424335397779",BP,Tue Sep 27 2016 16:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147482026,PBLJ,,1 x Tank FSM479 ADR,1004940,Artic,0.3333333333333333,2017-10-28T15:55:00.000Z,2017-10-25T09:30:00.000Z,3,2,PBLJ,SCHIEHALLION,RYiimSsxZYFfZLeH5,Shipping,4cus6wt5ojQmn5G3Y,,4FjpnJkvKNNTz4G4y,2017-10-27T02:34:42.000Z,59cd26ff3ad3963c706ef398,2017-10-25T09:50:00.000Z,59cd26ff3ad3963c706ef38f,2017-10-25T09:30:00.000Z,59cd26ff3ad3963c706ef389,2017-10-28T15:55:00.000Z,59cd26ff3ad3963c706ef39e,38,1,false,20,true
ObjectId(59cd27183ad3963c706ef754),,Fri Sep 30 2016 10:00:00 GMT+0100 (GMT),"Drill Quip, Stoneywood Park, Dyce","-2.1796613999999863,57.1956724",BP,Fri Sep 30 2016 19:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147482041,,,20' Cont GCA545 - 20Tonne,1005348,Artic,0.2,2017-10-28T15:55:00.000Z,2017-10-25T09:30:00.000Z,5,5,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Paul Strachan,4cus6wt5ojQmn5G3Y,John Forbes,4FjpnJkvKNNTz4G4y,2017-10-27T02:34:42.000Z,59cd26ff3ad3963c706ef398,2017-10-25T09:50:00.000Z,59cd26ff3ad3963c706ef38f,2017-10-25T09:30:00.000Z,59cd26ff3ad3963c706ef389,2017-10-28T15:55:00.000Z,59cd26ff3ad3963c706ef39e,38,1,false,20,true
ObjectId(59cd27183ad3963c706ef755),,Fri Sep 30 2016 10:00:00 GMT+0100 (GMT),"Drill Quip, Stoneywood Park, Dyce","-2.1796613999999863,57.1956724",BP,Fri Sep 30 2016 19:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",2147482047,,,20' Cont GCA393 - 20Tonne,1005348,Artic,0.2,2017-10-28T15:55:00.000Z,2017-10-25T09:30:00.000Z,5,5,Shipping,SCHIEHALLION,RYiimSsxZYFfZLeH5,Paul Strachan,4cus6wt5ojQmn5G3Y,John Forbes,4FjpnJkvKNNTz4G4y,2017-10-27T02:34:42.000Z,59cd26ff3ad3963c706ef398,2017-10-25T09:50:00.000Z,59cd26ff3ad3963c706ef38f,2017-10-25T09:30:00.000Z,59cd26ff3ad3963c706ef389,2017-10-28T15:55:00.000Z,59cd26ff3ad3963c706ef39e,38,1,false,20,true
ObjectId(59cd27183ad3963c706ef756),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481778,,,10' Cont (WLS901-100),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T09:42:39.000Z,16,5,Shipping,CURLEW C,f4JdnZbxMnw3v3QhY,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T10:12:39.000Z,59cd270c3ad3963c706ef52e,2017-10-25T09:42:39.000Z,59cd270c3ad3963c706ef528,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,129,1,false,38,true
ObjectId(59cd27183ad3963c706ef757),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481779,,,12' OT (TS3023),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T09:42:39.000Z,16,5,Shipping,CURLEW C,f4JdnZbxMnw3v3QhY,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T10:12:39.000Z,59cd270c3ad3963c706ef52e,2017-10-25T09:42:39.000Z,59cd270c3ad3963c706ef528,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,129,1,false,38,true
ObjectId(59cd27183ad3963c706ef758),,Mon Sep 26 2016 09:00:00 GMT+0100 (GMT),"Expro Carnegie Building, Dyce","-2.1901880000000347,57.203514",Shell,Mon Sep 26 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",2147481780,,,4' Cable Box (WLS904-029),1004883,Artic,0.0625,2017-10-26T05:15:00.000Z,2017-10-25T09:42:39.000Z,16,5,Shipping,CURLEW C,f4JdnZbxMnw3v3QhY,Shipping 470937,4cus6wt5ojQmn5G3Y,Armada - Paul Ewan,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T10:12:39.000Z,59cd270c3ad3963c706ef52e,2017-10-25T09:42:39.000Z,59cd270c3ad3963c706ef528,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,129,1,false,38,true
ObjectId(59cd27183ad3963c706ef759),,Thu Sep 29 2016 09:00:00 GMT+0100 (GMT),"NOV Brandt, South Esplanade East, Torry","-2.0840442180633545,57.13880670163954",Shell,Thu Sep 29 2016 19:00:00 GMT+0100 (GMT),"Shell, Torry Dock","-2.0774459838867188,57.1381022901656",2147481781,,,1 x Mud Skip,1005297,Artic,0.5,2017-10-26T05:15:00.000Z,2017-10-25T09:42:39.000Z,2,2,Shipping,CURLEW C,f4JdnZbxMnw3v3QhY,Shipping 470937,4cus6wt5ojQmn5G3Y,Ocean Patriot - Wayne Martin,KTdyrfZkucK8xcuzm,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef536,2017-10-25T10:12:39.000Z,59cd270c3ad3963c706ef52e,2017-10-25T09:42:39.000Z,59cd270c3ad3963c706ef528,2017-10-26T05:15:00.000Z,59cd270c3ad3963c706ef53c,129,1,false,38,true
