_id/$oid,abilities,collect_from,collection,collection_geoloc,company,deliver_by,delivery,delivery_geoloc,id,info,inputItemEventDate/$date,item_name,job_id,list_of_vehicle_type,load_size,maxDate/$date,minDate/$date,nb_of_items_on_job,nb_of_vehicles,order_no,platform,platformKey,requested_by,scenarioKey,task_info,vessel,vesselArrivalEventDate/$date,vesselArrivalEventId,vesselDepartureEventDate/$date,vesselDepartureEventId,vesselLoadEventDate/$date,vesselLoadEventId,vesselUnloadEventDate/$date,vesselUnloadEventId
599c3dcd61b1661ce859fd75,,Sat Aug 27 2016 12:30:00 GMT+0100 (GMT),"Tortorston, Peterhead","-1.8767760000000635,57.5210737",BP,Sat Aug 27 2016 16:30:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",82,B2605,2017-08-20T23:00:00.000Z,1200 x 1000 x 500  @ 300kgs   c/w light fittings,1002317,Transit,1,2017-08-24T10:50:24.000Z,2017-08-20T23:00:00.000Z,1,1,shipping,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Alex Cameron,DjC83iFkhCFpgG3pk,,,2017-08-24T09:20:24.000Z,599c3dcd61b1661ce859fc90,2017-08-21T12:50:00.000Z,599c3dcc61b1661ce859fc74,2017-08-21T11:30:00.000Z,599c3dcc61b1661ce859fc67,2017-08-24T10:50:24.000Z,599c3dcd61b1661ce859fcd2
599c3dcd61b1661ce859fd76,COR # MISC # GAS # SOL # OX # LIQ # INF,Sat Aug 27 2016 10:30:00 GMT+0100 (GMT),"Air Products, Enterprise Drive, Westhill","-2.277129000000059,57.155623",Shell,Sat Aug 27 2016 12:30:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",83,,2017-08-20T23:00:00.000Z,7 x Quads,1002308,Artic,1,2017-08-24T10:50:24.000Z,2017-08-20T23:00:00.000Z,1,1,23665181,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,George Cran 248570 ext 3841,DjC83iFkhCFpgG3pk,Natalie,,2017-08-24T09:20:24.000Z,599c3dcd61b1661ce859fc90,2017-08-21T12:50:00.000Z,599c3dcc61b1661ce859fc74,2017-08-21T11:30:00.000Z,599c3dcc61b1661ce859fc67,2017-08-24T10:50:24.000Z,599c3dcd61b1661ce859fcd2
599c3dcd61b1661ce859fd77,COR # MISC # GAS # SOL # OX # LIQ # INF,Sat Aug 27 2016 10:30:00 GMT+0100 (GMT),"BJ Services, Badentoy Ave, Portlethen","-2.1534924000000046,57.07107430000001",BJ Services,Sat Aug 27 2016 16:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",84,,2017-08-20T23:00:00.000Z,Pressure Pumping Equipment,1002305,Artic,1,2017-08-24T10:50:24.000Z,2017-08-20T23:00:00.000Z,1,5,,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Malcolm Hay,DjC83iFkhCFpgG3pk,Malcolm Hay,,2017-08-24T09:20:24.000Z,599c3dcd61b1661ce859fc90,2017-08-21T12:50:00.000Z,599c3dcc61b1661ce859fc74,2017-08-21T11:30:00.000Z,599c3dcc61b1661ce859fc67,2017-08-24T10:50:24.000Z,599c3dcd61b1661ce859fcd2
599c3dcd61b1661ce859fd78,,Sat Aug 27 2016 10:30:00 GMT+0100 (GMT),Interocean,"-2.078890900000033,57.11389299999999",Ceva,Sat Aug 27 2016 12:30:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",85,,2017-08-20T23:00:00.000Z,1 x Coiler,1002301,Artic,1,2017-08-23T17:59:16.000Z,2017-08-20T23:00:00.000Z,1,1,TBC - Keith,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Keith Pirie / 01330 861129,DjC83iFkhCFpgG3pk,Steven Petrie,,2017-08-23T16:39:16.000Z,599c3dcc61b1661ce859fc81,2017-08-21T06:25:00.000Z,599c3dcc61b1661ce859fc71,2017-08-21T05:00:00.000Z,599c3dcc61b1661ce859fc6b,2017-08-23T17:59:16.000Z,599c3dcd61b1661ce859fcff
599c3dcd61b1661ce859fd79,COR # MISC # GAS # SOL # OX # LIQ # INF,Sat Aug 27 2016 10:30:00 GMT+0100 (GMT),"BJ Services, Badentoy Ave, Portlethen","-2.1534924000000046,57.07107430000001",BJ Services,Sat Aug 27 2016 17:30:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",86,,2017-08-20T23:00:00.000Z,Pressure Pumping Equipment,1002305,Artic,1,2017-08-22T09:47:51.000Z,2017-08-20T23:00:00.000Z,1,5,4508626869,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Malcolm Hay,DjC83iFkhCFpgG3pk,Malcolm Hay,,2017-08-22T08:57:51.000Z,599c3dcd61b1661ce859fcc6,2017-08-21T14:00:00.000Z,599c3dcc61b1661ce859fc75,2017-08-21T13:20:00.000Z,599c3dcc61b1661ce859fc66,2017-08-22T09:47:51.000Z,599c3dcd61b1661ce859fd03
599c3dcd61b1661ce859fd7a,COR # MISC # GAS # SOL # OX # LIQ # INF,Sat Aug 27 2016 09:30:00 GMT+0100 (GMT),"BJ Services, Badentoy Ave, Portlethen","-2.1534924000000046,57.07107430000001",BJ Services,Sat Aug 27 2016 16:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",87,,2017-08-20T23:00:00.000Z,Pressure Pumping Equipment,1002305,Artic,1,2017-08-25T06:00:00.000Z,2017-08-20T23:00:00.000Z,1,5,4508626869,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Malcolm Hay,DjC83iFkhCFpgG3pk,Malcolm Hay,,2017-08-25T05:30:00.000Z,599c3dcd61b1661ce859fca9,2017-08-21T07:50:00.000Z,599c3dcc61b1661ce859fc7f,2017-08-21T07:05:00.000Z,599c3dcc61b1661ce859fc5d,2017-08-25T06:00:00.000Z,599c3dcd61b1661ce859fcef
599c3dcd61b1661ce859fd7b,COR # MISC # GAS # SOL # OX # LIQ # INF,Sat Aug 27 2016 09:30:00 GMT+0100 (GMT),"BJ Services, Badentoy Ave, Portlethen","-2.1534924000000046,57.07107430000001",BJ Services,Sat Aug 27 2016 14:30:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",88,,2017-08-20T23:00:00.000Z,Pressure Pumping Equipment,1002305,Artic,1,2017-08-24T10:50:24.000Z,2017-08-20T23:00:00.000Z,1,5,4508626869,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Malcolm Hay,DjC83iFkhCFpgG3pk,Malcolm Hay,,2017-08-24T09:20:24.000Z,599c3dcd61b1661ce859fc90,2017-08-21T12:50:00.000Z,599c3dcc61b1661ce859fc74,2017-08-21T11:30:00.000Z,599c3dcc61b1661ce859fc67,2017-08-24T10:50:24.000Z,599c3dcd61b1661ce859fcd2
599c3dcd61b1661ce859fd7c,COR # MISC # GAS # SOL # OX # LIQ # INF,Sat Aug 27 2016 09:30:00 GMT+0100 (GMT),"BJ Services, Badentoy Ave, Portlethen","-2.1534924000000046,57.07107430000001",BJ Services,Sat Aug 27 2016 14:30:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",89,,2017-08-20T23:00:00.000Z,Pressure Pumping Equipment,1002305,Artic,1,2017-08-25T12:27:48.000Z,2017-08-20T23:00:00.000Z,1,5,4508626869,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Malcolm Hay,DjC83iFkhCFpgG3pk,Malcolm Hay,,2017-08-25T11:57:48.000Z,599c3dcd61b1661ce859fccf,2017-08-21T15:30:00.000Z,599c3dcc61b1661ce859fc7e,2017-08-21T14:40:00.000Z,599c3dcc61b1661ce859fc5c,2017-08-25T12:27:48.000Z,599c3dcd61b1661ce859fcea
599c3dcd61b1661ce859fd7d,,Sat Aug 27 2016 09:00:00 GMT+0100 (GMT),"Odfjell, Crawpeel Rd Altens","-2.084740199999942,57.1138775",Shell,Sat Aug 27 2016 12:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",90,,2017-08-20T23:00:00.000Z,1 x Mini (62362),1002272,Artic,0.1111111111111111,2017-08-22T17:39:22.000Z,2017-08-20T23:00:00.000Z,9,3,Shipping,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Shipping 470937,DjC83iFkhCFpgG3pk,Noble Hans Duel - Geoff McRobbie,,2017-08-22T17:19:22.000Z,599c3dcd61b1661ce859fca6,2017-08-22T05:40:00.000Z,599c3dcc61b1661ce859fc76,2017-08-22T05:00:00.000Z,599c3dcc61b1661ce859fc69,2017-08-22T17:39:22.000Z,599c3dcd61b1661ce859fd01
599c3dcd61b1661ce859fd7e,,Sat Aug 27 2016 09:00:00 GMT+0100 (GMT),"Odfjell, Crawpeel Rd Altens","-2.084740199999942,57.1138775",Shell,Sat Aug 27 2016 12:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",91,,2017-08-20T23:00:00.000Z,1 x 11' Open Top (OT-11-056),1002272,Artic,0.1111111111111111,2017-08-24T09:10:24.000Z,2017-08-20T23:00:00.000Z,9,3,Shipping,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Shipping 470937,DjC83iFkhCFpgG3pk,Noble Hans Duel - Geoff McRobbie,,2017-08-24T08:50:24.000Z,599c3dcd61b1661ce859fc9f,2017-08-21T08:40:00.000Z,599c3dcc61b1661ce859fc77,2017-08-21T07:50:00.000Z,599c3dcc61b1661ce859fc6c,2017-08-24T09:10:24.000Z,599c3dcd61b1661ce859fd0c
599c3dcd61b1661ce859fd7f,,Sat Aug 27 2016 09:00:00 GMT+0100 (GMT),"Odfjell, Crawpeel Rd Altens","-2.084740199999942,57.1138775",Shell,Sat Aug 27 2016 12:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",92,,2017-08-20T23:00:00.000Z,1 x 11' Open Top (OT-11-104),1002272,Artic,0.1111111111111111,2017-08-24T10:50:24.000Z,2017-08-20T23:00:00.000Z,9,3,Shipping,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Shipping 470937,DjC83iFkhCFpgG3pk,Noble Hans Duel - Geoff McRobbie,,2017-08-24T09:20:24.000Z,599c3dcd61b1661ce859fc90,2017-08-21T12:50:00.000Z,599c3dcc61b1661ce859fc74,2017-08-21T11:30:00.000Z,599c3dcc61b1661ce859fc67,2017-08-24T10:50:24.000Z,599c3dcd61b1661ce859fcd2
599c3dcd61b1661ce859fd80,,Sat Aug 27 2016 09:00:00 GMT+0100 (GMT),"Odfjell, Crawpeel Rd Altens","-2.084740199999942,57.1138775",Shell,Sat Aug 27 2016 12:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",93,,2017-08-20T23:00:00.000Z,1 x 10' Open Top (FAOT3098),1002272,Artic,0.1111111111111111,2017-08-24T10:50:24.000Z,2017-08-20T23:00:00.000Z,9,3,Shipping,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Shipping 470937,DjC83iFkhCFpgG3pk,Noble Hans Duel - Geoff McRobbie,,2017-08-24T09:20:24.000Z,599c3dcd61b1661ce859fc90,2017-08-21T12:50:00.000Z,599c3dcc61b1661ce859fc74,2017-08-21T11:30:00.000Z,599c3dcc61b1661ce859fc67,2017-08-24T10:50:24.000Z,599c3dcd61b1661ce859fcd2
599c3dcd61b1661ce859fd81,,Sat Aug 27 2016 09:00:00 GMT+0100 (GMT),"Odfjell, Crawpeel Rd Altens","-2.084740199999942,57.1138775",Shell,Sat Aug 27 2016 12:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",94,,2017-08-20T23:00:00.000Z,1 x 22' Elevator Link,1002272,Artic,0.1111111111111111,2017-08-25T12:27:48.000Z,2017-08-20T23:00:00.000Z,9,3,Shipping,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Shipping 470937,DjC83iFkhCFpgG3pk,Noble Hans Duel - Geoff McRobbie,,2017-08-25T11:57:48.000Z,599c3dcd61b1661ce859fccf,2017-08-21T15:30:00.000Z,599c3dcc61b1661ce859fc7e,2017-08-21T14:40:00.000Z,599c3dcc61b1661ce859fc5c,2017-08-25T12:27:48.000Z,599c3dcd61b1661ce859fcea
599c3dcd61b1661ce859fd82,,Wed Aug 24 2016 10:00:00 GMT+0100 (GMT),,,BP,Wed Aug 24 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",95,,2017-08-20T23:00:00.000Z,Mini 6873,1001575,Artic,1,2017-08-24T09:20:24.000Z,2017-08-20T23:00:00.000Z,1,1,Shipping,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,,DjC83iFkhCFpgG3pk,Dave - BP Bruce,,2017-08-24T09:10:24.000Z,599c3dcd61b1661ce859fcbf,2017-08-21T10:35:00.000Z,599c3dcc61b1661ce859fc6e,2017-08-21T09:55:00.000Z,599c3dcc61b1661ce859fc5f,2017-08-24T09:20:24.000Z,599c3dcd61b1661ce859fce0
599c3dcd61b1661ce859fd83,COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 09:30:00 GMT+0100 (GMT),"Prosafe, Wellheads Cres,Dyce","-2.1867604000000256,57.1971016",Shell,Wed Aug 24 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",96,,2017-08-20T23:00:00.000Z,1 x 10' Container (DC10SD-021),1001563,12 Tonner,1,2017-08-23T17:59:16.000Z,2017-08-20T23:00:00.000Z,1,1,,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Shipping 470937,DjC83iFkhCFpgG3pk,Regalia - Herman du Perez,,2017-08-23T16:39:16.000Z,599c3dcc61b1661ce859fc81,2017-08-21T06:25:00.000Z,599c3dcc61b1661ce859fc71,2017-08-21T05:00:00.000Z,599c3dcc61b1661ce859fc6b,2017-08-23T17:59:16.000Z,599c3dcd61b1661ce859fcff
599c3dcd61b1661ce859fd84,COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Baker Petrolite, Howemoss Ave, Dyce","-2.1901880000000347,57.203514",Team,Wed Aug 24 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",97,,2017-08-20T23:00:00.000Z,Tank,1001591,Artic,0.125,2017-08-24T10:50:24.000Z,2017-08-20T23:00:00.000Z,8,2,T2324,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Lauren Tait,DjC83iFkhCFpgG3pk,Alba North,,2017-08-24T09:20:24.000Z,599c3dcd61b1661ce859fc90,2017-08-21T12:50:00.000Z,599c3dcc61b1661ce859fc74,2017-08-21T11:30:00.000Z,599c3dcc61b1661ce859fc67,2017-08-24T10:50:24.000Z,599c3dcd61b1661ce859fcd2
599c3dcd61b1661ce859fd85,COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Baker Petrolite, Howemoss Ave, Dyce","-2.1901880000000347,57.203514",Team,Wed Aug 24 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",98,,2017-08-20T23:00:00.000Z,Tank,1001591,Artic,0.125,2017-08-24T09:10:24.000Z,2017-08-20T23:00:00.000Z,8,2,T2324,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Lauren Tait,DjC83iFkhCFpgG3pk,Alba North,,2017-08-24T08:50:24.000Z,599c3dcd61b1661ce859fc9f,2017-08-21T08:40:00.000Z,599c3dcc61b1661ce859fc77,2017-08-21T07:50:00.000Z,599c3dcc61b1661ce859fc6c,2017-08-24T09:10:24.000Z,599c3dcd61b1661ce859fd0c
599c3dcd61b1661ce859fd86,COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Baker Petrolite, Howemoss Ave, Dyce","-2.1901880000000347,57.203514",Team,Wed Aug 24 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",99,,2017-08-20T23:00:00.000Z,Tank,1001591,Artic,0.125,2017-08-22T08:47:51.000Z,2017-08-20T23:00:00.000Z,8,2,T2324,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Lauren Tait,DjC83iFkhCFpgG3pk,Alba North,,2017-08-22T08:07:51.000Z,599c3dcd61b1661ce859fcce,2017-08-21T09:15:00.000Z,599c3dcc61b1661ce859fc78,2017-08-21T08:40:00.000Z,599c3dcc61b1661ce859fc64,2017-08-22T08:47:51.000Z,599c3dcd61b1661ce859fcee
599c3dcd61b1661ce859fd87,COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Baker Petrolite, Howemoss Ave, Dyce","-2.1901880000000347,57.203514",Team,Wed Aug 24 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",100,,2017-08-20T23:00:00.000Z,Tank,1001591,Artic,0.125,2017-08-23T17:59:16.000Z,2017-08-20T23:00:00.000Z,8,2,T2324,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Lauren Tait,DjC83iFkhCFpgG3pk,Alba North,,2017-08-23T16:39:16.000Z,599c3dcc61b1661ce859fc81,2017-08-21T06:25:00.000Z,599c3dcc61b1661ce859fc71,2017-08-21T05:00:00.000Z,599c3dcc61b1661ce859fc6b,2017-08-23T17:59:16.000Z,599c3dcd61b1661ce859fcff
599c3dcd61b1661ce859fd88,COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Baker Petrolite, Howemoss Ave, Dyce","-2.1901880000000347,57.203514",Team,Wed Aug 24 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",101,,2017-08-20T23:00:00.000Z,Tank,1001591,Artic,0.125,2017-08-25T06:00:00.000Z,2017-08-20T23:00:00.000Z,8,2,T2324,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Lauren Tait,DjC83iFkhCFpgG3pk,Alba North,,2017-08-25T05:30:00.000Z,599c3dcd61b1661ce859fca9,2017-08-21T07:50:00.000Z,599c3dcc61b1661ce859fc7f,2017-08-21T07:05:00.000Z,599c3dcc61b1661ce859fc5d,2017-08-25T06:00:00.000Z,599c3dcd61b1661ce859fcef
599c3dcd61b1661ce859fd89,COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Baker Petrolite, Howemoss Ave, Dyce","-2.1901880000000347,57.203514",Team,Wed Aug 24 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",102,,2017-08-20T23:00:00.000Z,Tank,1001591,Artic,0.125,2017-08-22T09:47:51.000Z,2017-08-20T23:00:00.000Z,8,2,T2324,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Lauren Tait,DjC83iFkhCFpgG3pk,Alba North,,2017-08-22T08:57:51.000Z,599c3dcd61b1661ce859fcc6,2017-08-21T14:00:00.000Z,599c3dcc61b1661ce859fc75,2017-08-21T13:20:00.000Z,599c3dcc61b1661ce859fc66,2017-08-22T09:47:51.000Z,599c3dcd61b1661ce859fd03
599c3dcd61b1661ce859fd8a,COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Baker Petrolite, Howemoss Ave, Dyce","-2.1901880000000347,57.203514",Team,Wed Aug 24 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",103,,2017-08-20T23:00:00.000Z,Tank,1001591,Artic,0.125,2017-08-25T11:57:48.000Z,2017-08-20T23:00:00.000Z,8,2,T2324,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Lauren Tait,DjC83iFkhCFpgG3pk,Alba North,,2017-08-25T11:47:48.000Z,599c3dcd61b1661ce859fcb0,2017-08-21T11:30:00.000Z,599c3dcc61b1661ce859fc7a,2017-08-21T11:05:00.000Z,599c3dcc61b1661ce859fc60,2017-08-25T11:57:48.000Z,599c3dcd61b1661ce859fd23
599c3dcd61b1661ce859fd8b,COR # MISC # GAS # SOL # OX # LIQ # INF,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Baker Petrolite, Howemoss Ave, Dyce","-2.1901880000000347,57.203514",Team,Wed Aug 24 2016 12:00:00 GMT+0100 (GMT),"ASCO, Mearns Quay","-2.090432999999962,57.144523",104,,2017-08-20T23:00:00.000Z,Tank,1001591,Artic,0.125,2017-08-23T17:59:16.000Z,2017-08-20T23:00:00.000Z,8,2,T2324,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Lauren Tait,DjC83iFkhCFpgG3pk,Alba North,,2017-08-23T16:39:16.000Z,599c3dcc61b1661ce859fc81,2017-08-21T06:25:00.000Z,599c3dcc61b1661ce859fc71,2017-08-21T05:00:00.000Z,599c3dcc61b1661ce859fc6b,2017-08-23T17:59:16.000Z,599c3dcd61b1661ce859fcff
599c3dcd61b1661ce859fd8c,,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Swire East, Altens","-2.0642709732055664,57.11734815677611",BP,Wed Aug 24 2016 13:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",105,,2017-08-20T23:00:00.000Z,1 x Mini,1001662,Artic,0.09090909090909091,2017-08-25T06:00:00.000Z,2017-08-20T23:00:00.000Z,11,2,CCU,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Ron Hutchison,DjC83iFkhCFpgG3pk,ASCO - BP Clair,,2017-08-25T05:30:00.000Z,599c3dcd61b1661ce859fca9,2017-08-21T07:50:00.000Z,599c3dcc61b1661ce859fc7f,2017-08-21T07:05:00.000Z,599c3dcc61b1661ce859fc5d,2017-08-25T06:00:00.000Z,599c3dcd61b1661ce859fcef
599c3dcd61b1661ce859fd8d,,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Swire East, Altens","-2.0642709732055664,57.11734815677611",BP,Wed Aug 24 2016 13:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",106,,2017-08-20T23:00:00.000Z,1 x Mini,1001662,Artic,0.09090909090909091,2017-08-25T05:30:00.000Z,2017-08-20T23:00:00.000Z,11,2,CCU,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Ron Hutchison,DjC83iFkhCFpgG3pk,ASCO - BP Clair,,2017-08-25T05:00:00.000Z,599c3dcd61b1661ce859fc94,2017-08-21T14:40:00.000Z,599c3dcc61b1661ce859fc6f,2017-08-21T14:00:00.000Z,599c3dcc61b1661ce859fc62,2017-08-25T05:30:00.000Z,599c3dcd61b1661ce859fcfe
599c3dcd61b1661ce859fd8e,,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Swire East, Altens","-2.0642709732055664,57.11734815677611",BP,Wed Aug 24 2016 13:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",107,,2017-08-20T23:00:00.000Z,1 x Mini,1001662,Artic,0.09090909090909091,2017-08-22T11:03:14.000Z,2017-08-20T23:00:00.000Z,11,2,CCU,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Ron Hutchison,DjC83iFkhCFpgG3pk,ASCO - BP Clair,,2017-08-22T10:53:14.000Z,599c3dcd61b1661ce859fcbd,2017-08-21T16:10:00.000Z,599c3dcc61b1661ce859fc7b,2017-08-21T15:30:00.000Z,599c3dcc61b1661ce859fc6a,2017-08-22T11:03:14.000Z,599c3dcd61b1661ce859fcde
599c3dcd61b1661ce859fd8f,,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Swire East, Altens","-2.0642709732055664,57.11734815677611",BP,Wed Aug 24 2016 13:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",108,,2017-08-20T23:00:00.000Z,1 x Mini,1001662,Artic,0.09090909090909091,2017-08-25T05:30:00.000Z,2017-08-20T23:00:00.000Z,11,2,CCU,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Ron Hutchison,DjC83iFkhCFpgG3pk,ASCO - BP Clair,,2017-08-25T05:00:00.000Z,599c3dcd61b1661ce859fc94,2017-08-21T14:40:00.000Z,599c3dcc61b1661ce859fc6f,2017-08-21T14:00:00.000Z,599c3dcc61b1661ce859fc62,2017-08-25T05:30:00.000Z,599c3dcd61b1661ce859fcfe
599c3dcd61b1661ce859fd90,,Wed Aug 24 2016 09:00:00 GMT+0100 (GMT),"Swire East, Altens","-2.0642709732055664,57.11734815677611",BP,Wed Aug 24 2016 13:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",109,,2017-08-20T23:00:00.000Z,1 x Mini,1001662,Artic,0.09090909090909091,2017-08-23T17:59:16.000Z,2017-08-20T23:00:00.000Z,11,2,CCU,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Ron Hutchison,DjC83iFkhCFpgG3pk,ASCO - BP Clair,,2017-08-23T16:39:16.000Z,599c3dcc61b1661ce859fc81,2017-08-21T06:25:00.000Z,599c3dcc61b1661ce859fc71,2017-08-21T05:00:00.000Z,599c3dcc61b1661ce859fc6b,2017-08-23T17:59:16.000Z,599c3dcd61b1661ce859fcff
599c3dcd61b1661ce859fd91,,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"MI Chemicals, Minto Drive, Altens","-2.0731015999999727,57.1170406",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",110,,2017-08-20T23:00:00.000Z,1 x ABS (SCT066),1001231,Artic,0.16666666666666666,2017-08-22T09:47:51.000Z,2017-08-20T23:00:00.000Z,6,2,,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Shipping 470937,DjC83iFkhCFpgG3pk,Haewene Brim - Scott Rhind,,2017-08-22T08:57:51.000Z,599c3dcd61b1661ce859fcc6,2017-08-21T14:00:00.000Z,599c3dcc61b1661ce859fc75,2017-08-21T13:20:00.000Z,599c3dcc61b1661ce859fc66,2017-08-22T09:47:51.000Z,599c3dcd61b1661ce859fd03
599c3dcd61b1661ce859fd92,,Mon Aug 22 2016 10:00:00 GMT+0100 (GMT),"MI Chemicals, Minto Drive, Altens","-2.0731015999999727,57.1170406",Shell,Mon Aug 22 2016 19:00:00 GMT+0100 (GMT),SBS Torry Dock,"-2.0774459838867188,57.13810229016563",111,,2017-08-20T23:00:00.000Z,1 x NC5009 (STM215),1001231,Artic,0.16666666666666666,2017-08-22T17:39:22.000Z,2017-08-20T23:00:00.000Z,6,2,,MARNOCK-SKUA (cond),ZzW7hCgHC6xaknMHJ,Shipping 470937,DjC83iFkhCFpgG3pk,Haewene Brim - Scott Rhind,,2017-08-22T17:19:22.000Z,599c3dcd61b1661ce859fca6,2017-08-22T05:40:00.000Z,599c3dcc61b1661ce859fc76,2017-08-22T05:00:00.000Z,599c3dcc61b1661ce859fc69,2017-08-22T17:39:22.000Z,599c3dcd61b1661ce859fd01
